id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
bmTC5TdAQh0s2y24nTS4bA,kayao-chicago,Kayao,https://s3-media0.fl.yelpcdn.com/bphoto/4Wja0ifExm6ZLGoGFh-R1Q/o.jpg,False,https://www.yelp.com/biz/kayao-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,88,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],,+18723422246,(872) 342-2246,3547.2735747851993,41.90541208020734,-87.63487429999999,1252 N Wells St,,,Chicago,60610,US,IL,"['1252 N Wells St', 'Chicago, IL 60610']"
lgdxwmfYeHFd-BVhZnTGfQ,eden-chicago-11,Eden,https://s3-media0.fl.yelpcdn.com/bphoto/IK2TLT-kd-BM_M1wp9M_xQ/o.jpg,False,https://www.yelp.com/biz/eden-chicago-11?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,417,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['delivery', 'pickup']",$$$,+13123662294,(312) 366-2294,4478.39945542139,41.942973,-87.69673,2734 W Roscoe St,,,Chicago,60618,US,IL,"['2734 W Roscoe St', 'Chicago, IL 60618']"
0EcR5_zMAdyWf96owSBYbw,wolf-and-company-chicago,Wolf & Company,https://s3-media0.fl.yelpcdn.com/bphoto/_WE1TfhZ8sXB9hFWOUvs-Q/o.jpg,False,https://www.yelp.com/biz/wolf-and-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,51,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'delis', 'title': 'Delis'}]",4.3,[],,+13126279653,(312) 627-9653,1262.1896946998356,41.91380989193472,-87.68777157055223,1752 N Western Ave,,,Chicago,60647,US,IL,"['1752 N Western Ave', 'Chicago, IL 60647']"
0ucCbCekcn5XdzvRXnHl2w,desert-hawk-chicago,Desert Hawk,https://s3-media0.fl.yelpcdn.com/bphoto/Wvt0tJNb-HbxRnBQ7iUUPQ/o.jpg,False,https://www.yelp.com/biz/desert-hawk-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,41,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'bars', 'title': 'Bars'}]",4.6,[],,,,289.570561434659,41.90288666670101,-87.67917606979607,2049 W Division St,,,Chicago,60622,US,IL,"['2049 W Division St', 'Chicago, IL 60622']"
OM24LGQGFp1PfaiYrkOIbQ,lilac-tiger-chicago-2,Lilac Tiger,https://s3-media0.fl.yelpcdn.com/bphoto/kkEQ0ydu9bJt0FtHyMEY0g/o.jpg,False,https://www.yelp.com/biz/lilac-tiger-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,39,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,"['delivery', 'pickup']",,,,533.1111694691926,41.903512007398334,-87.6717396453023,1742 W Division St,,,Chicago,60622,US,IL,"['1742 W Division St', 'Chicago, IL 60622']"
YghqKXYrA7mvQkkrhMYSHw,chubby-cattle-chicago-10,Chubby Cattle,https://s3-media0.fl.yelpcdn.com/bphoto/DGwBECAXhZFq41iPtSmSmw/o.jpg,False,https://www.yelp.com/biz/chubby-cattle-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,313,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,['restaurant_reservation'],$$$$,+17734519398,(773) 451-9398,6776.854816122704,41.8534739,-87.6345661,2162 S Archer,,,Chicago,60616,US,IL,"['2162 S Archer', 'Chicago, IL 60616']"
tQoQbc3vAo3qdTDiNgSekA,pleasant-house-pub-chicago-3,Pleasant House Pub,https://s3-media0.fl.yelpcdn.com/bphoto/qzQBx5S6C-Vm9xhlPEozQQ/o.jpg,False,https://www.yelp.com/biz/pleasant-house-pub-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1001,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"['delivery', 'pickup']",$$,+17735237437,(773) 523-7437,6312.06975559643,41.85357,-87.64621,2119 S Halsted St,,,Chicago,60608,US,IL,"['2119 S Halsted St', 'Chicago, IL 60608']"
TC8tG6To87DUzC365njvXw,river-roast-chicago-3,River Roast,https://s3-media0.fl.yelpcdn.com/bphoto/hGkhJkn2cl-NUM6DGc5OrA/o.jpg,False,https://www.yelp.com/biz/river-roast-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1370,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"['delivery', 'pickup']",$$$,+13128220100,(312) 822-0100,4226.172502045457,41.887957929885,-87.63227535993691,315 N La Salle Dr,,,Chicago,60654,US,IL,"['315 N La Salle Dr', 'Chicago, IL 60654']"
nnP8axu680aDGPdQ4TuSkA,wake-n-bacon-chicago,Wake ‘n Bacon,https://s3-media0.fl.yelpcdn.com/bphoto/rbp7mW7N5VmYYwLBM4y46w/o.jpg,False,https://www.yelp.com/biz/wake-n-bacon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,547,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.1,"['delivery', 'pickup']",$$,+17738805100,(773) 880-5100,4984.941524324738,41.940442,-87.64041,420 W Belmont Ave,,,Chicago,60657,US,IL,"['420 W Belmont Ave', 'Chicago, IL 60657']"
oSI2djSdl7KjNGwb7PDWCg,lao-peng-you-chicago,Lao Peng You,https://s3-media0.fl.yelpcdn.com/bphoto/IDjk5yLfYfNFtH-ed6VtNQ/o.jpg,False,https://www.yelp.com/biz/lao-peng-you-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,372,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.2,['pickup'],$$,+18722068624,(872) 206-8624,1020.1332858588308,41.89610667,-87.67786167,2020 W Chicago Ave,,,Chicago,60622,US,IL,"['2020 W Chicago Ave', 'Chicago, IL 60622']"
D3tJ-N85kZddAwetQHTpkQ,dell-rooster-chicago-chicago,Dell Rooster - Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/QE9BQDVzPITpr5gly1QVKQ/o.jpg,False,https://www.yelp.com/biz/dell-rooster-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,162,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.8,"['delivery', 'pickup']",$$,+13125263109,(312) 526-3109,1120.4669230364489,41.89575636351244,-87.67324000597,1825 W Chicago Ave,,,Chicago,60622,US,IL,"['1825 W Chicago Ave', 'Chicago, IL 60622']"
i2IertfmCglGxRGjj979_A,cariño-chicago-3,Cariño,https://s3-media0.fl.yelpcdn.com/bphoto/WKtoalzwO8zQrMFrUt_x0A/o.jpg,False,https://www.yelp.com/biz/cari%C3%B1o-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,24,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,[],,+13127226838,(312) 722-6838,7033.973113075736,41.966921813461994,-87.65875104814768,4662 N Broadway,,,Chicago,60640,US,IL,"['4662 N Broadway', 'Chicago, IL 60640']"
p-a5uSlaIENNTmoYqOvTYA,denuccis-lincoln-park,DeNuccis,https://s3-media0.fl.yelpcdn.com/bphoto/qYmj4pLnnHYLkLH3bRL8Cw/o.jpg,False,https://www.yelp.com/biz/denuccis-lincoln-park?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,211,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'italian', 'title': 'Italian'}]",4.4,[],$$$,+17736978780,(773) 697-8780,3417.1392242489283,41.91993037383063,-87.6414504647255,503 W Dickens Ave,,,Lincoln Park,60614,US,IL,"['503 W Dickens Ave', 'Lincoln Park, IL 60614']"
apo9fX6Opmr2Z87sm-_cfg,all-together-now-chicago,All Together Now,https://s3-media0.fl.yelpcdn.com/bphoto/DvMFTWqiDnYrJxGneDdtSQ/o.jpg,False,https://www.yelp.com/biz/all-together-now-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,134,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"['delivery', 'pickup']",$$,+17736611599,(773) 661-1599,1090.5539181025072,41.89555,-87.68051,2119 West Chicago Ave,,,Chicago,60622,US,IL,"['2119 West Chicago Ave', 'Chicago, IL 60622']"
XOLX_XVqY776i6PyIHp_6Q,the-warbler-chicago-2,The Warbler,https://s3-media0.fl.yelpcdn.com/bphoto/D35-x6bzj6EA6h0iA0FoOA/o.jpg,False,https://www.yelp.com/biz/the-warbler-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,556,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,['delivery'],$$,+17736810950,(773) 681-0950,6587.819115668011,41.9642255519757,-87.6854829048272,4535 N Lincoln Ave,,,Chicago,60625,US,IL,"['4535 N Lincoln Ave', 'Chicago, IL 60625']"
ATbuE6MdSeYLIxcfB8MYCA,cabra-chicago-2,Cabra,https://s3-media0.fl.yelpcdn.com/bphoto/AodXsI8hnevZb7dINgk-Bw/o.jpg,False,https://www.yelp.com/biz/cabra-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,890,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.2,['delivery'],$$$,+13127611717,(312) 761-1717,3208.06560352997,41.885851,-87.649086,200 N Green St,,,Chicago,60607,US,IL,"['200 N Green St', 'Chicago, IL 60607']"
_O2_9HL-pnb3ZvOOfjRDuA,shinhwa-korean-steakhouse-chicago-3,Shinhwa Korean Steakhouse,https://s3-media0.fl.yelpcdn.com/bphoto/9g_EO1kihdh9-25jKOfFUA/o.jpg,False,https://www.yelp.com/biz/shinhwa-korean-steakhouse-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,107,"[{'alias': 'korean', 'title': 'Korean'}]",4.3,['restaurant_reservation'],$$$,+13122919034,(312) 291-9034,7330.6765580657,41.848942923017454,-87.63170820559958,2407 S Wentworth Ave,,,Chicago,60616,US,IL,"['2407 S Wentworth Ave', 'Chicago, IL 60616']"
l_602ggEZES7dW_WeOmKYA,elia-chicago,Elia,https://s3-media0.fl.yelpcdn.com/bphoto/Nb73usJ0nSu-HgwJi7ovVg/o.jpg,False,https://www.yelp.com/biz/elia-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,121,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"['restaurant_reservation', 'delivery', 'pickup']",,+17737703658,(773) 770-3658,227.5946448348539,41.903503,-87.676424,1938 W Division St,,,Chicago,60622,US,IL,"['1938 W Division St', 'Chicago, IL 60622']"
VTvA123KB4mH9etLGvEYlA,oliver-s-chicago,Oliver’s,https://s3-media0.fl.yelpcdn.com/bphoto/DTg-jmTx5NDz9oS-dmIR2g/o.jpg,False,https://www.yelp.com/biz/oliver-s-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,91,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,"['delivery', 'pickup']",,+12133203100,(213) 320-3100,6730.659699529403,41.85906589108441,-87.62520072892792,1639 S Wabash Ave,,,Chicago,60616,US,IL,"['1639 S Wabash Ave', 'Chicago, IL 60616']"
sWYRaPCYHrTxsZPLWmzkzQ,scofflaw-chicago,Scofflaw,https://s3-media0.fl.yelpcdn.com/bphoto/0puz-l7yNvCXlA3ZdU24kg/o.jpg,False,https://www.yelp.com/biz/scofflaw-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,865,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$,+17732529700,(773) 252-9700,2780.9067156385513,41.9173240661621,-87.7071762084961,3201 W Armitage Ave,,,Chicago,60647,US,IL,"['3201 W Armitage Ave', 'Chicago, IL 60647']"
dro6ttzG0H2PlES0gI8LIg,tortello-chicago,Tortello,https://s3-media0.fl.yelpcdn.com/bphoto/D8lGceXgKYT3Gq8x_-KQaA/o.jpg,False,https://www.yelp.com/biz/tortello-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,562,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.3,['delivery'],$$,+17733601293,(773) 360-1293,526.6698449414077,41.90343739642855,-87.67186413269891,1746 W Division St,,,Chicago,60622,US,IL,"['1746 W Division St', 'Chicago, IL 60622']"
hMNHD9LHs_R3vFCfTOGorw,izakaya-shinya-chicago,Izakaya Shinya,https://s3-media0.fl.yelpcdn.com/bphoto/491oQAKES-sjY7tCNGwh8Q/o.jpg,False,https://www.yelp.com/biz/izakaya-shinya-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,171,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.2,"['delivery', 'pickup']",,+13128808133,(312) 880-8133,784.9163594486215,41.910173,-87.684546,2255 W North Ave,,,Chicago,60647,US,IL,"['2255 W North Ave', 'Chicago, IL 60647']"
OLLCYpaF_cWzrZ-Hd7FYMQ,lardon-chicago,Lardon,https://s3-media0.fl.yelpcdn.com/bphoto/qsajRXM_i7cOo-EPi0t2ig/o.jpg,False,https://www.yelp.com/biz/lardon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,140,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.3,[],$$,+17736974444,(773) 697-4444,2468.223051104041,41.921891836367266,-87.69749321372282,2200 N California Ave,,,Chicago,60647,US,IL,"['2200 N California Ave', 'Chicago, IL 60647']"
V2jEs7sH44pcG1J9x59f9w,doves-luncheonette-chicago,Dove's Luncheonette,https://s3-media0.fl.yelpcdn.com/bphoto/NlQKT6l_VbjgvYKJiJOrZA/o.jpg,False,https://www.yelp.com/biz/doves-luncheonette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,814,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.2,"['delivery', 'pickup']",$$,+17736454060,(773) 645-4060,471.38861445708466,41.909487,-87.677293,1545 N Damen Ave,,,Chicago,60622,US,IL,"['1545 N Damen Ave', 'Chicago, IL 60622']"
ziIfrqtyupmeNlPAOx6jTw,quartino-ristorante-chicago,Quartino Ristorante,https://s3-media0.fl.yelpcdn.com/bphoto/sXuF8TAb3WlRV_hE3iMkRg/o.jpg,False,https://www.yelp.com/biz/quartino-ristorante-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6090,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.2,['delivery'],$$,+13126985000,(312) 698-5000,4292.974325195948,41.8934479679332,-87.62835547326355,626 N State St,,,Chicago,60654,US,IL,"['626 N State St', 'Chicago, IL 60654']"
_MnIiS_b3enHyx8Y62gd4Q,oriole-chicago,Oriole,https://s3-media0.fl.yelpcdn.com/bphoto/XNJqhprLeyn_gb8zYnPJyA/o.jpg,False,https://www.yelp.com/biz/oriole-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,425,"[{'alias': 'newamerican', 'title': 'New American'}]",4.7,"['delivery', 'pickup']",$$$$,+13128775339,(312) 877-5339,3444.011411383667,41.8860966,-87.6449481,661 W Walnut St,,,Chicago,60661,US,IL,"['661 W Walnut St', 'Chicago, IL 60661']"
PH2qRMJ2s4oqI1-9wlu2jw,rose-mary-chicago-2,Rose Mary,https://s3-media0.fl.yelpcdn.com/bphoto/1ohj2UxPl0rRVk_uUK1T-w/o.jpg,False,https://www.yelp.com/biz/rose-mary-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,819,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$$,+18722603921,(872) 260-3921,2993.276511848011,41.88698,-87.65119,932 W Fulton Market,,,Chicago,60607,US,IL,"['932 W Fulton Market', 'Chicago, IL 60607']"
0B0drAinOYAUbNA1soK6zA,copper-club-chicago,Copper Club,https://s3-media0.fl.yelpcdn.com/bphoto/UiTH8QFxNlpm1tWr5u4W4w/o.jpg,False,https://www.yelp.com/biz/copper-club-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,26,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.3,"['delivery', 'pickup']",,+13122651867,(312) 265-1867,4697.48219476882,41.882255359057474,-87.63013837565235,70 W Madison St,,,Chicago,60602,US,IL,"['70 W Madison St', 'Chicago, IL 60602']"
m5_GCJP2W4zEJnyVgxa3eA,longman-and-eagle-chicago,Longman & Eagle,https://s3-media0.fl.yelpcdn.com/bphoto/nkFuSeLKVdj4EYFWZFahuA/o.jpg,False,https://www.yelp.com/biz/longman-and-eagle-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2624,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",4.1,"['delivery', 'pickup']",$$,+17732767110,(773) 276-7110,3689.863796513179,41.930156679293,-87.707222394898,2657 N Kedzie Ave,,,Chicago,60647,US,IL,"['2657 N Kedzie Ave', 'Chicago, IL 60647']"
g-FNZCErYf4CuEb8EWYDuQ,mahanakhon-noodle-bar-chicago,Mahanakhon Noodle Bar,https://s3-media0.fl.yelpcdn.com/bphoto/ciifGqUgsOPnGXxtlfrJcQ/o.jpg,False,https://www.yelp.com/biz/mahanakhon-noodle-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,33,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.8,"['delivery', 'pickup']",,+17739753333,(773) 975-3333,3544.361319502579,41.934736,-87.661455,2907 N Lincoln Ave,,,Chicago,60657,US,IL,"['2907 N Lincoln Ave', 'Chicago, IL 60657']"
Xt75l3uhbczQeEvLyXVJfA,the-loyalist-chicago-3,The Loyalist,https://s3-media0.fl.yelpcdn.com/bphoto/XpS5ExlGXu9h9lcNJw5Vng/o.jpg,False,https://www.yelp.com/biz/the-loyalist-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,675,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],$$,+17739133774,(773) 913-3774,2644.178928664509,41.88491,-87.66036,177 N Ada St,Ste 001,,Chicago,60607,US,IL,"['177 N Ada St', 'Ste 001', 'Chicago, IL 60607']"
TODU-IzDLN3EdiHhQUQHvg,the-soul-food-lounge-chicago,The Soul Food Lounge,https://s3-media0.fl.yelpcdn.com/bphoto/aOsAIk2-YeczXyUzAfL3IA/o.jpg,False,https://www.yelp.com/biz/the-soul-food-lounge-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,369,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.6,"['delivery', 'pickup']",$$$,+17737990620,(773) 799-0620,6240.137224988925,41.85907,-87.72052,3804 W 16th St,,,Chicago,60623,US,IL,"['3804 W 16th St', 'Chicago, IL 60623']"
IqJKz6-IBIbcfUcotMXO8Q,cafe-istanbul-chicago-4,Cafe Istanbul,https://s3-media0.fl.yelpcdn.com/bphoto/p9ItsZSsPz7hILRYWkteZQ/o.jpg,False,https://www.yelp.com/biz/cafe-istanbul-chicago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,359,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"['delivery', 'pickup']",$$,+17736619487,(773) 661-9487,196.30508907176466,41.9034987,-87.6778866,2014 W Division St,,,Chicago,60622,US,IL,"['2014 W Division St', 'Chicago, IL 60622']"
asY7B6x7ZdTivOq4sElZQg,hoyts-chicago-chicago-3,Hoyt's Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/WeGEwCN6n1QTBenxBPMzKQ/o.jpg,False,https://www.yelp.com/biz/hoyts-chicago-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],,+13123469870,(312) 346-9870,4743.629336655919,41.8873941,-87.62569400000001,71 E Wacker Dr,,,Chicago,60601,US,IL,"['71 E Wacker Dr', 'Chicago, IL 60601']"
FwDHTTQeq2-9oIk13r37aw,sotto-chicago,Sotto,https://s3-media0.fl.yelpcdn.com/bphoto/A_tBUcrZ4vZWuvyzcOMDrw/o.jpg,False,https://www.yelp.com/biz/sotto-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6,"[{'alias': 'italian', 'title': 'Italian'}]",4.3,[],,+13123327475,(312) 332-7475,4817.769202411339,41.88039,-87.63014,71 W Monroe St Lower Level,,,Chicago,60603,US,IL,"['71 W Monroe St Lower Level', 'Chicago, IL 60603']"
